更新时间,#genre#
20260918 04:52,url

RespoTime,whitelist,#genre#
982.84ms,华视新闻资讯,http://74.91.26.218:82/live/ctsnews.m3u8
983.60ms,❌重庆渝中李子坝,https://gcalic.v.myalicdn.com/gc/ylh04_1/index.m3u8
983.64ms,萧山综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan3/720p.m3u8
983.71ms,侏罗纪世界-国外科幻大片合集,https://live.ottiptv.cc/yy/1382736851
984.03ms,Kanal V [Not 24/7],https://live.artidijitalmedya.com/artidijital_kanalv/kanalv/playlist.m3u8
984.30ms,战争电影,https://live.metshop.top/huya/21059574
984.33ms,全村一起搞艺术,https://live.ottiptv.cc/yy/1354936210
984.62ms,YY用户,https://live.ottiptv.cc/yy/1382735545
984.64ms,CETV-1,https://m1b2.worldcast.tv/dancetelevisiontwo/dancetelevisiontwo.m3u8
984.67ms,TRG Media,https://www.trgmedia.it/hls/livestreamHD.m3u8
984.92ms,成龙历险纪,https://www.goodiptv.club/douyu/2287949
985.30ms,就差钱,https://vdse.bdstatic.com//812d49e751aa31530ec39debfe54a359.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-14T08%3A49%3A09Z%2F-1%2Fhost%2Fa58bdb86d23b53b6909e8e19d85dad9fed3adeba4a664a22eef9a7d32ac2486a
985.76ms,欢乐集结号,https://live.ottiptv.cc/yy/1354931582
985.77ms,【周星驰】搞笑电影,https://live.ottiptv.cc/yy/38670875
985.78ms,单纯的顺才少爷,https://www.goodiptv.club/douyu/10084875
986.09ms,CNN Headlines,https://jmp2.uk/stvp-DEBD19000012M
986.19ms,Al Maaref TV,https://bucharest.zeuscdn724.com/lb0/CH-AL-MA/index.m3u8
986.45ms,牛群冯巩领导冒号,https://vdse.bdstatic.com//123b1e01f5128d0e71b4f392ec1a971c.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-12T06%3A54%3A23Z%2F-1%2Fhost%2F6274ff464fd635b6108aacc556df42224f265e9b3f4bd3a37a74cbdbf985d0b8
986.78ms,Teatro Tv,https://teatrotv.iostream.it/teatrotv.m3u8
986.90ms,中国|CEC国际教育,http://play.cec-tv.com.cn/channel/cec-tv3.m3u8
987.01ms,故乡,http://vdown.kuwo.cn:80/resource/t4/23/63/hQYKyFEiljU.mp4
987.08ms,米尼影院,https://www.goodiptv.club/douyu/7642724
987.50ms,Rtv 38 Toscana,https://845d8509d2cb4f249dd0b2ae5755b6c2.msvdn.net/rtv38/rtv38_live_main/mainabr/playlist_dvr.m3u8
987.74ms,平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
987.81ms,Class CNBC,https://jmp2.uk/stvp-IT2700002ZN
988.49ms,神雕侠侣,http://live.ottiptv.cc/yy/1351762426
988.70ms,ERT Sports 3,https://ert-ucdn.broadpeak-aas.com/bpk-tv/ERTSports3/default/index.mpd
988.81ms,Radio Immagine Tv,https://media.velcom.it:8081/RadioImmagineTV/index.fmp4.m3u8
988.85ms,三国演义94年经典版,https://live.ottiptv.cc/yy/1354936241
989.03ms,快看张不止,https://www.goodiptv.club/douyu/8413226
989.16ms,周星驰电影,http://live.ottiptv.cc/huya/11342412
989.27ms,凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8
989.59ms,武术,https://dxtx.hntv.tv/live/wssj.m3u8?txSecret=c38b4d31ba4c45c6babb5c47132123e3&txTime=7ABB976A&wsSecret=be421c0f1bd115307e86db3e5a28ea12&wsTime=1789621496
989.62ms,Umbria Tv,https://umbriatv.stream.rubidia.it:8083/live/umbriatv/playlist.m3u8
990.32ms,小毅主播e,https://www.goodiptv.club/douyu/11851549
990.38ms,豪哥带我们发财,https://live.ottiptv.cc/yy/23402146
990.96ms,小涛讲电影V,https://live.ottiptv.cc/douyu/8415464
991.02ms,江苏宿迁骆马湖罗曼园,https://gcalic.v.myalicdn.com/gc/ljgcszsnkgc_1/index.m3u8
991.20ms,电影谍战片,http://live.metshop.top/huya/21059587?cdn=alicdn
991.54ms,Cosmos TV,https://video.hostingcaaguazu.com:19360/cosmostv/cosmostv.m3u8
991.62ms,Cannes Lérins TV,https://vdo2.pro-fhi.net:3628/live/uppodsfqlive.m3u8
991.74ms,Talk,https://jmp2.uk/stvp-GB1200006IV
991.84ms,CCTV1,http://198.204.228.26/live/cctv1hd.m3u8
992.07ms,TVLatinaSat,https://www.latinasat.com.br/hls/live/stream/index.m3u8
992.57ms,Teleticino,https://vstream-cdn.ch/hls/teleticino_720p/index.m3u8
992.75ms,Tele Chiara,http://fms.tvavicenza.it:1935/telechiara/diretta/playlist.m3u8
993.00ms,东方卫视,http://107.150.60.122/live/dfwshd.m3u8
993.07ms,西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8?zqinghd
993.09ms,新疆卫视,http://198.204.228.26/live/xjws.m3u8
993.21ms,牛叔说电影,https://live.ottiptv.cc/douyu/2758565
993.50ms,俺娘田小草,https://live.ottiptv.cc/yy/1382741638
993.61ms,ETB1,https://multimedia.eitb.eus/live-content/etb1hd-hls/master.m3u8
993.68ms,有部电影儿,https://www.goodiptv.club/douyu/9736479
993.88ms,Garabito TV,https://59ef525c24caa.streamlock.net/garabitoTV/garabitotv/playlist.m3u8
994.39ms,TV Famille,https://streamer1.streamhost.org/salive/GMItvfh/playlist.m3u8
994.43ms,云南保山板桥镇青龙街,https://gcalic.v.myalicdn.com/gc/ylxs12_1/index.m3u8
994.49ms,五福星,https://live.metshop.top/huya/11282233
994.75ms,女团24,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000c45srlbc77u7un1eeoeg&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
994.79ms,Kinoteatr,https://stream8.cinerama.uz/1009/tracks-v1a1/playlist.m3u8
995.31ms,CNBC,http://me.mdmfista.com:80/play/live.php?mac=00:1A:79:B7:2C:3B&stream=911053&extension=ts
995.31ms,TeleBrunca [Not 24/7],https://59ef525c24caa.streamlock.net/telebrunca/telebrunca/playlist.m3u8
995.54ms,湖北卫视,http://123.130.84.106:8154/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
995.95ms,MTV Biggest Pop,https://jmp2.uk/plu-6047fbdbbb776a0007e7f2ff.m3u8
996.25ms,厦门卫视,http://107.150.60.122/live/xmws.m3u8
996.32ms,黄渤电影,http://live.ottiptv.cc/huya/11352876
996.33ms,动物世界-领略原始野性,https://live.ottiptv.cc/yy/1382743138
996.51ms,大宋提刑官,http://222.186.39.21:35466/huya/26355856
996.58ms,国产家庭电视剧-如果岁月可回头,https://live.ottiptv.cc/yy/1382736883
996.96ms,华藏卫视,https://sg1.amtb.de/liveedge/_definst_/smil:livetv.smil/chunklist_w1071093527_b828000.m3u8
997.01ms,Kuriakos Kids,https://w2.manasat.com/kkids/smil:kkids.smil/playlist.m3u8
997.11ms,大台风,https://live.ottiptv.cc/yy/1382735583
997.12ms,爱情鸟,http://vdown.kuwo.cn:80/resource//t4/69/75/bD9N0L_qjcM.mp4
997.22ms,句容生活,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8
997.27ms,速度与激情系列！-精彩大片,https://live.ottiptv.cc/yy/1382736911
997.33ms,沈腾电影,http://live.ottiptv.cc/huya/11601968
997.43ms,Digital Tv7 Benevento,http://streaming.senecadot.com/live/flv:tv7.sdp/playlist.m3u8
997.50ms,CNN Headlines,https://jmp2.uk/stvp-CHBD1900001JB
998.15ms,时光的海,https://live.ottiptv.cc/yy/1382851579
998.18ms,开心锤锤动漫,https://www.goodiptv.club/douyu/9018297
998.22ms,毛不易 Ⅰ 牧马城市,https://vdse.bdstatic.com//1d83dfc2411243e5b9f44462e1e55ab3.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2019-12-14T02%3A12%3A40Z%2F-1%2Fhost%2F4739737cd8b21cbdb307a5d008abe88a61afce23616c55f2a8fae768fc2b6764
998.33ms,Ertsulovneba,https://stream.sstv.ge/live/sstv/playlist.m3u8
998.40ms,鸟叔dadey,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000cfqraijc77u7k67gk2n0&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
998.79ms,浪子的心情,http://vdown.kuwo.cn:80/resource/t4/53/44/3Rve23J-sy8.mp4
998.91ms,长白朝语,http://hplayer1.juyun.tv:80/camera/11344136.m3u8
999.10ms,Wapp,https://stream.wapptv.cl/video/index.m3u8
999.30ms,People Are Awesome (1080p),https://mumbai-edge.smartplaytv.in/PeopleAreAwesome/index.m3u8
999.45ms,Radio Televizija Banovina [Not 24/7],https://pool.alter-media.hr:1936/live/myStream/playlist.m3u8?DVR=
999.46ms,女团4,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cea4aobc77u40bs4m560&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
999.83ms,(请)(地)每日一首,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240192067467.mp4
999.90ms,Šlágr Muzika Ⓢ,https://stream-23.mazana.tv/slagrmuzika.m3u8s
999.94ms,鯋鱼辰辰,https://www.goodiptv.club/douyu/7623292
1000.30ms,ALJAZEERA,http://me.mdmfista.com:80/play/live.php?mac=00:1A:79:B7:2C:3B&stream=1169081&extension=ts
1000.57ms,龙组队长天昊,https://live.ottiptv.cc/douyu/1487654
1000.61ms,ETB2,https://multimedia.eitb.eus/live-content/etb2hd-hls/master.m3u8
1000.68ms,纪晓岚,https://live.metshop.top/huya/11342396
1001.30ms,Plzeň TV,https://vysilani.zaktv.cz/broadcast/hls/ptv/index.m3u8
1001.60ms,张碧晨/赵丽颖 Ⅰ 望,https://vdse.bdstatic.com/25f5ae931f851bf09c48abaebe5d6f8d.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2Fbeb15438a125af0e53bc38c98b3f304da2e2c0f1f61103ce81a9df486dc138a3
1001.62ms,Star TV,https://dogus.daioncdn.net/startv/startv_720p.m3u8?app=a20ac41e-bdc3-4aa1-934d-26b484480ac9&ce=3&sid=8l4w3lst4co5
1001.93ms,TV5 Monde Info,https://jmp2.uk/stvp-FR1800005X0
1002.00ms,若芸芸,https://live.ottiptv.cc/huya/31217965
1002.05ms,镇江新闻,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8
1002.10ms,速度与激情全集,https://live.ottiptv.cc/yy/1382749892
1002.16ms,小宝,https://live.metshop.top/douyu/9817729
1002.22ms,MTV Live,http://iuhqittr.otttv.pw/iptv/TH7AMEND7RFRKH77776RQDDT/221/index.m3u8
1002.23ms,浙江｜杭州余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
1002.31ms,燕无双（粤语版）,https://vdse.bdstatic.com/de144cebf407b74e9951709d7570e67d.mp4
1002.32ms,丹尼尔·斯洛斯烧脑谜题,https://live.ottiptv.cc/yy/1354936199
1002.33ms,当铁手团遇到光复社,https://www.goodiptv.club/douyu/5875025
1002.35ms,KESQ-TV ABC 3 (Palm Springs CA),http://nocable.cc:8080/live/darriusthomas115@gmail.com/darriusthomas115@2025/121235.ts
1002.47ms,Video Mediterraneo,https://bfbe5f347ac4424faf719dda285bc39e.msvdn.net/live/S54897858/4gWO7tTzpK3N/playlist.m3u8
1002.62ms,Canal 13,https://redirector.dps.live/hls/13cl/playlist.m3u8
1002.73ms,篮球人物,https://www.goodiptv.club/douyu/8434598
1002.86ms,贾总的演讲-贾冰,https://vdse.bdstatic.com//6496fc20b5d70fe3f06a0c5e634d7376.mp4
1003.17ms,解说_电影狂人,https://live.metshop.top/huya/18715610
1003.66ms,Video Calabria,https://a8a02dd9a49a4fc9810743615c65ab73.msvdn.net/live/S76734991/i6NeNqLYaspb/playlist.m3u8
1003.68ms,Central HD,https://cdn4.skygo.mn/live/disk1/Ekh_Oron/HLSv3-FTA/Ekh_Oron.m3u8
1003.91ms,黄花城水长城02,https://gcalic.v.myalicdn.com/gc/wgw02_1/index.m3u8
1004.09ms,本山快乐营2,https://live.ottiptv.cc/yy/1382736718
1004.28ms,Televizija Republike Srpske (RTRS),https://parh.rtrs.tv/tv/live/playlist.m3u8
1004.40ms,延边卫视,http://gmxw.7766.org:808/hls/15/index.m3u8
1004.43ms,甄妮-我曾用心爱着你,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000c61mgpjc77u30e9dfqa0&ratio=720p&line=0
1004.94ms,喜剧电影笑不停,https://www.goodiptv.club/douyu/10298856
1005.49ms,高分动作片——创可贴,https://live.ottiptv.cc/yy/1382735568
1005.53ms,赵本山经典小品,https://www.goodiptv.club/douyu/9817716
1005.70ms,Cultura Fast,https://fpa-gateway.tvcultura.com.br:8181/memfs/606caef0-a290-413d-9f1f-8fcdb3a73831.m3u8
1005.74ms,A2i TV,https://stream.sen-gt.com/A2itv/myStream/playlist.m3u8
1006.11ms,CGTN DOCUMENTARY,http://best-8k.org/live/jjyw70ss4w/ek5ui8ithc/1802487.ts
1006.45ms,父母爱情,https://live.ottiptv.cc/yy/1354926650
1006.69ms,Das Erste Ⓖ,https://daserste-live.ard-mcdn.de/daserste/live/hls/de/master.m3u8
1007.42ms,Telewizja Regionalna Zary,https://tvregfull.mailfull.pl/tvregfull/memfs/e64b3e05-649c-4939-9ff6-584e79285ccd_output_0.m3u8
1007.88ms,Тюсо,https://tuso.cdn-01.cosmonova.net.ua/hls/tuso_ua.m3u8
1007.98ms,活力满满,https://live.ottiptv.cc/yy/1382851585
1008.11ms,Balaton TV,https://stream.iptvservice.eu/hls/balatontv.m3u8
1008.51ms,RTRS PLUS Ⓢ,https://pluslive.rtrs.tv/plus/plus/playlist.m3u8
1008.76ms,新时代农村青年的热血奋斗记,https://live.ottiptv.cc/yy/1382736715
1009.07ms,Oasis TV,https://video.hostingcaaguazu.com:19360/oasistv/oasistv.m3u8
1009.15ms,赌片,https://live.metshop.top/huya/11342399
1009.76ms,Pluto TV Tough Jobs,https://jmp2.uk/plu-600acaff5f2d6e000745effb.m3u8
1009.80ms,ACI Sport TV,https://webstream.multistream.it/memfs/e2cb3629-c1a2-495b-b43a-9eb386f04ed8.m3u8
1010.05ms,谈判专家,https://live.metshop.top/yy/1382735560
1010.06ms,Regional TV Yaguaron,https://video.hostingcaaguazu.com:19360/regionaltv/regionaltv.m3u8
1010.08ms,DTV Den Bosch,https://rrr.sz.xlcdn.com/?account=dtvmaasland&file=dtv2&output=playlist.m3u8&protocol=https&service=wowza&type=live
1010.25ms,长白朝鲜语综合,http://hplayer1.juyun.tv/camera/11344136.m3u8
1010.38ms,麻城综合,https://video.yscxy.cn:8888/mctv1.m3u8
1010.44ms,NR SR,https://n11.stv.livebox.sk/stv-tv/stv4.stream/playlist.m3u8
1010.75ms,Burning,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300f2b0000bti8l4nm1ok3like33ag&ratio=720p&line=0
1010.78ms,陕西咸阳乾陵景区,https://gcalic.v.myalicdn.com/gc/taishan02_1/index.m3u8
1011.24ms,欢迎光临,https://live.ottiptv.cc/yy/1355532933
1011.29ms,田东综合,http://pulls.myun.tv/live/0dkp33j5.m3u8
1011.64ms,Love Nature HD (1080p),https://mumbai-edge.smartplaytv.in/LoveNature/index.m3u8
1012.38ms,Radio Norba TV,https://stream12.xdevel.com/video0s975885-2349/stream/playlist_dvr.m3u8
1012.68ms,TVA,https://hls.cdn.ua/tva.ua_live/livestream/chunklist_.m3u8
1012.78ms,广州南国都市4K,https://tencentplaybusiness.gztv.com/live/nanguodushi.m3u8
1012.87ms,萧山综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?
1013.13ms,Logos TV Kids [Not 24/7],https://streamer1.streamhost.org/salive/logoskidsH/playlist.m3u8
1013.32ms,Pluto TV Sport,https://jmp2.uk/plu-62cd74e38f6f0d000798cd93.m3u8
1013.58ms,海王-院线大片,https://live.ottiptv.cc/yy/1354936142
1013.62ms,南宁都市生活,http://615bbf179ba53515dccad7b1da5d1ad9.livehwc3.cn/hls.nntv.cn/nnlive/WLSH_24.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=2598844eaee8a4265e706fc14b3fc11d
1013.96ms,Alt Media TV,https://video.hostingcaaguazu.com:19360/altmedia/altmedia.m3u8
1014.10ms,地下交通站,https://live.ottiptv.cc/yy/1382736795
1014.14ms,睛彩中原,https://dxtx.hntv.tv/live/jczy.m3u8?txSecret=e785008e49564e5e738439b4dd2ae68e&txTime=7C4C6207&wsSecret=5ec88ac481fa558469f838c753d4e25f&wsTime=1789621496
1014.20ms,高能博弈—大事件,https://live.ottiptv.cc/yy/1382749898
1014.70ms,少年包青天美黑之旅,https://live.ottiptv.cc/yy/1354936141
1014.81ms,CNN Headlines,https://jmp2.uk/stvp-ATBD190000101
1015.09ms,Naruto,https://jmp2.uk/plu-5ee92e72fb286e0007285fec.m3u8
1015.13ms,儿子大了,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200f020000bqvq3u89lgt8of4fk0tg&ratio=720p&line=0
1015.46ms,Tech & Co,https://jmp2.uk/stvp-FRBD4100010ZZ
1015.47ms,RTR Planeta USA (720p) [Geo-blocked],https://stream.smotrim.ru/hls/planeta_rtr_usa/playlist.m3u8?entity=channel&id=513&sign=3ac5d8e2db71ef7fc3d4becbff7512d8
1015.65ms,Šlágr Originál Ⓢ,https://stream-13.mazana.tv/slagroriginal.m3u8s
1015.95ms,陈慧娴-千千阙歌,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cobq6e3c77udq71olmb0&ratio=720p&line=0
1016.25ms,苍狼,https://live.ottiptv.cc/yy/1507704566
1016.88ms,雪山飞狐,http://222.186.39.21:35466/huya/23734176
1016.95ms,哈尔滨都市资讯,https://stream.hrbtv.net/zxpd/sd/live.m3u8
1017.29ms,女团2,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000ckhor8rc77udh8cjbnng&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
1017.44ms,阜阳生活,http://41007.hlsplay.aodianyun.com/tv_radio_41007/tv_channel_2853.m3u8?auth_key=4835990486-0-0-dcdb6cc0aee871a664044ee7a3e83308&extra_key=jiEx28IYtuWJ1_w9kBTIOKIb4qAj8AdUpC907-3A-1heP_ZkcC9shKy2LFM4R9AiQLgQILrQJL1arILWCMAAizwLLRfZ5JckaokxNmuSv2KZs6SyYxsEki45eCNOFysmPiq_XKQRYYjgnOQiBte9knM20QVSjr7_kfGY0ZMQJoKWXhwFqOC7MaahYRl6X9Bv
1017.61ms,Lira Tv,https://a928c0678d284da5b383f29ecc5dfeec.msvdn.net/live/S57315730/8kTBWibNteJA/playlist.m3u8
1017.85ms,陈文缓-时光中飞舞,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cab99tbc77u5slfids90&ratio=720p&line=0
1018.22ms,Kanal Firat [Not 24/7],https://live.artidijitalmedya.com/artidijital_kanalfirat/kanalfirat/playlist.m3u8
1018.34ms,Regio TV Stuttgart,https://regiotv-s.iptv-playoutcenter.de/regiotv-s/regiotv-s.stream_1/playlist.m3u8
1018.38ms,Del Rey TV,https://video.hostingcaaguazu.com:19360/delreytv/delreytv.m3u8
1018.58ms,耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8
1018.58ms,CGTN,http://me.mdmfista.com:80/play/live.php?mac=00:1A:79:B7:2C:3B&stream=823726&extension=ts
1019.05ms,Sanctuary,https://jmp2.uk/plu-63eb57d6c111bc0008fe2658.m3u8
1019.17ms,辽宁北方,http://dassby.qqff.top:99/live/辽宁北方/index.m3u8
1020.52ms,哈尔滨娱乐,https://stream.hrbtv.net/ylpd/sd/live.m3u8
1020.62ms,Al Ghad TV,https://eazyvwqssi.erbvr.com/alghadtv/alghadtv.m3u8
1020.90ms,Radio ZETA,https://dd782ed59e2a4e86aabf6fc508674b59.msvdn.net/live/S9346184/XEx1LqlYbNic/playlist.m3u8
1021.28ms,Budapest Európa TV,https://cloudfront44.lexanetwork.com:1344/freerelay/bpetv.sdp/playlist.m3u8
1021.55ms,RB TV,https://video.hostingcaaguazu.com:19360/rbtv/rbtv.m3u8
1021.74ms,TVG,http://best-8k.org/live/jjyw70ss4w/ek5ui8ithc/54180.ts
1021.86ms,RT Documentary English Ⓖ,https://rt-rtd.rttv.com/dvr/rtdoc/playlist.m3u8
1022.29ms,耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
1023.27ms,南宁影视娱乐,https://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
1023.39ms,溏心风暴之家好月圆,https://live.ottiptv.cc/yy/1354888747
1023.58ms,芽老师最爱的小胖宝贝,https://www.goodiptv.club/douyu/238643
1023.73ms,LaC News 24,https://f5842579ff984c1c98d63b8d789673eb.msvdn.net/live/S27391994/HVvPMzy/playlist.m3u8
1024.08ms,女团6,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cdqdia3c77u6jef0lcj0&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
1024.60ms,Belsat,https://iptv.prosto.tv/ch171/index.m3u8
1024.67ms,粤语版电影,http://epg.112114.xyz/douyu/1226741
1024.80ms,Беларусь 2,https://edge55.dc.beltelecom.by/ngtrk/smil:belarus2.smil/playlist.m3u8
1024.89ms,惊恐盗暮鬼怪,https://live.ottiptv.cc/yy/1382749525
1025.01ms,七龙珠,https://live.metshop.top/huya/11601966
1025.53ms,SPIEGEL TV,https://jmp2.uk/stvp-ATAJ0500445A
1025.74ms,美声无罪-崔志佳乔杉等,https://vdse.bdstatic.com//cfd2e38cdaaa84676712254f29a50642.mp4
1026.17ms,万合出品,https://www.goodiptv.club/douyu/9220456
1026.19ms,湖州公共,https://hzcm-live.media.hugd.com/1e6b554b9ab74513958c0e1ffe664d22/9acaa7634309494cb29a85eb12136607.m3u8?auth_key=2272900830-9a2389b8bf4e49d580d4ad807423d326-0-ea78a5c7a678c436263582d368f5009e
1026.52ms,高分经典动作片,https://live.ottiptv.cc/yy/1382749944
1026.54ms,AXN,http://31.43.191.125:8080/vip7201770826573/415c945b71e8/34930
1026.78ms,Orler Tv,https://w1.mediastreaming.it/orlertv/livestream/playlist.m3u8
1027.23ms,了不起的萝莉小玲,https://live.ottiptv.cc/yy/1382736799
1027.55ms,东森洋片,http://31.43.191.125:8080/vip7201770826573/415c945b71e8/34904
1027.67ms,10 HD,https://i.mjh.nz/.r/10-nsw.m3u8
1028.04ms,THE WEATHER CHANNEL,http://me.mdmfista.com:80/play/live.php?mac=00:1A:79:B7:2C:3B&stream=855457&extension=ts
1028.13ms,4K高清串烧,https://vdse.bdstatic.com//99ba2b0c6a4ab624d8fa2db52051868a.mp4
1028.25ms,昕儿 正在直播,https://live.ottiptv.cc/yy/1353852605
1028.32ms,国产大片电影,https://live.ottiptv.cc/yy/1354926655
1028.61ms,张敬轩-酷爱,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000ck1q5v3c77ucqtq44b4g&ratio=720p&line=0
1028.70ms,Tjil TV,https://hls-1zdhtxpm-livepush.akamaized.net/live_cdn/nsM12Xw0C1xXdJ/em0Wx71z-ec6EWJb/rewind-3600.m3u8
1028.72ms,加勒比海盗系列,https://live.ottiptv.cc/yy/1382749914
1029.01ms,SPIEGEL TV,https://jmp2.uk/stvp-DEAK0500441A
1029.34ms,VM Latino [Not 24/7],https://59ef525c24caa.streamlock.net/vmtv/vmlatino/playlist.m3u8
1029.50ms,开心麻花经典小品,https://www.goodiptv.club/douyu/10153463
1030.45ms,KANAL 58 [Not 24/7],https://live.artidijitalmedya.com/artidijital_kanal58/kanal58/playlist.m3u8
1031.38ms,永远的经典系列,https://live.ottiptv.cc/yy/1354930204
1031.65ms,十七岁的道姑,https://www.goodiptv.club/douyu/3186217
1032.33ms,P2M TV,https://vdo2.pro-fhi.net:3207/stream/play.m3u8
1032.34ms,Teledeporte,https://rtve01p.origin.c21livecloud.com/live-origin/tdp-hls/bitrate_1.m3u8
1032.48ms,❌五彩池,https://gcalic.v.myalicdn.com/gc/hlwcc_1/index.m3u8
1032.50ms,ELTA体育2,http://31.43.191.125:8080/vip7201770826573/415c945b71e8/34865
1032.57ms,总监驾到上海滩-贾玲,https://vdse.bdstatic.com//c30d731d45eff3f6e1c23961377b3b0e.mp4
1032.64ms,Chuxiong News Channel [Not 24/7],http://hwapi.yntv.net/ew265l/848y54.m3u8
1032.83ms,MSNBC,http://best-8k.org/live/jjyw70ss4w/ek5ui8ithc/1236515.ts
1033.00ms,哈尔滨生活,https://stream.hrbtv.net/shpd/sd/live.m3u8
1033.40ms,Oviedo TV,https://video.wilohosting.com:19360/oviedotv/oviedotv.m3u8
1033.61ms,RadioFreccia,https://dd782ed59e2a4e86aabf6fc508674b59.msvdn.net/live/S3160845/0tuSetc8UFkF/playlist.m3u8
1033.82ms,教育卫视,http://test1.live.sdetv.com.cn/live/dianshizhibo/playlist.m3u8
1034.06ms,NEWS1,https://server1.streamssl.com/stream/news1.m3u8
1034.26ms,V gostyakh u skazki,https://stream8.cinerama.uz/1270/tracks-v1a1/mono.m3u8
1034.88ms,江苏城市,http://112.26.106.165:7788/626064714
1035.56ms,凤凰古城东关门,https://gcalic.v.myalicdn.com/gc/fhgcdgm_1/index.m3u8
1035.74ms,CGTN,http://112.26.106.165:7788/609017205
1035.82ms,Kiss TV,https://tv.broadcasting.ro/kisstv/a629c031-2170-4ee9-a36d-87a891aa3131.m3u8
1036.03ms,SKY NEWS,http://me.mdmfista.com:80/play/live.php?mac=00:1A:79:B7:2C:3B&stream=823742&extension=ts
1036.10ms,旺达·塞克丝：怼遍全场,https://live.ottiptv.cc/yy/1354936221
1036.17ms,TV Jūrmala,https://air.star.lv/TV_Jurmala_multistream/index.m3u8
1036.27ms,Panik TV,https://livetv.streams.ovh:1936/paniktv/paniktv/playlist.m3u8
1036.31ms,CGTN,http://45.78.61.93:1234/609017205
1036.58ms,Gulli Girl,https://stream8.cinerama.uz/1445/tracks-v1a1/mono.m3u8
1036.59ms,金鹰卡通,http://113.15.109.216:59901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
1036.97ms,NBC Sports Bay Area,http://tv-213424.ifiesta.net:80/TV-7926745948196/892281004173/221250
1037.09ms,Trace Sport Stars Russia,https://stream8.cinerama.uz/1274/tracks-v1a1/mono.m3u8
1037.43ms,Bergamo TV,https://db142859fd5541b09de25d6507f1f2d3.msvdn.net/live/S17501676/oIxAsgEEA46M/playlist_dvr.m3u8
1037.82ms,韩国女团28,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240174309994.mp4
1038.52ms,靖天国际,http://31.43.191.125:8080/vip7201770826573/415c945b71e8/34841
1039.17ms,CNN,https://jmp2.uk/stvp-ATBD800001VA
1039.28ms,Deejay TV,https://4c4b867c89244861ac216426883d1ad0.msvdn.net/live/S85984808/sMO0tz9Sr2Rk/playlist.m3u8
1039.46ms,TTV News,https://ythls.armelin.one/channel/UC8ROUUjHzEQm-ndb69CX8Ww.m3u8
1039.49ms,Onda Cádiz 24h,https://ondacadiztv.es:30443/octv/24h/playlist.m3u8
1039.54ms,韩国女团25,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240062596020.mp4
1040.06ms,KBS 1TV,http://mytv.dothome.co.kr/ch/public/1.php
1040.57ms,平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
